[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-02 19:17:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-02 19:17:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034\
[2024-11-02 19:17:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/mileniyamjiwane/
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac346a00-FOZMKf.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:de789915190f058ddef79a3f064b285ff6b73fac===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac354490-CpSQqd.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=1465
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=1465
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 75422 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac354490-CpSQqd.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:e6c1c6b6e5126a585dbafb7b8204769bf8069173===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac3622e7-Kn7wfc.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=1466
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=1466
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 61141 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac3622e7-Kn7wfc.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:89d11d8ee59a92adbfc8a409550588c17b3130cd===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac369cc2-CtJ6zU.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=1467
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=1467
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 1331 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac369cc2-CtJ6zU.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:20ed91ab0e1a2ea599ba723eeaacdf02006f46f0===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac373cba-hBZxmh.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=1468
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=1468
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 1274 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac373cba-hBZxmh.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:9dc41d06ee07b3791bd9d102e820983750eb6d94===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac377cc4-pS2Tvn.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=1469
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=1469
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 39596 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac377cc4-pS2Tvn.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:0fc314e8835a4fc77b1bccf36f9a28cb4c66f0f9===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac37f18c-RdvbDu.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?simply_static_page=1470
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?simply_static_page=1470
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 31598 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac37f18c-RdvbDu.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:bc49120d4b560ab70d71e22fdbf2eb9fccdc51d9===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac388996-dsRD8u.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css?simply_static_page=1471
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css?simply_static_page=1471
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 72184 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac388996-dsRD8u.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:f7320458aadcbaa2ed94c43c8d7ddb9361d0b106===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac39646c-EQlAH7.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?simply_static_page=1472
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?simply_static_page=1472
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 58071 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac39646c-EQlAH7.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:a1869e155e92fa178b9c3ae6dff787df57f195c6===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac39f01b-2pA7VY.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css?simply_static_page=1473
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css?simply_static_page=1473
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 1333 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ac39f01b-2pA7VY.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.css
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:23] [class-ss-page.php:119] Checking Content Identical:f631c384948d34f41d75f9d5fd4890f5ffb37dd4===. Value: FALSE
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css
[2024-11-02 19:17:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 603
[2024-11-02 19:17:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ac3a8da1-1EAkAV.tmp
[2024-11-02 19:17:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?simply_static_page=1474
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?simply_static_page=1474
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:103] Filesize: 1276 bytes
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-02 19:17:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css
